0.0006752814906600445 0.6156934064617603
0.0009453725528549232 0.013215302183820155
0.0016339782487956606 0.002716441277995449
0.0020471632004292455 0.0010650297188457896
0.0024589484375686955 0.00018040039233639056
0.0026415573438802412 0.00006420911458649523
0.0026871826528717026 0.000048800822596245264
0.004115133695165512 0.00003364174820121459
0.00501436950488689 0.00004873976236036993
0.010519742703763883 0.00001936709107878538
0.016739454811204535 0.000007945059838993689
0.017755028429457528 0.00002267082714080051
0.018307969489813038 0.000021944186324799457
0.019136546635167104 0.000012670919515897242
0.020473381647410117 0.00001639250483454408
0.021626208038847454 0.0000257417252545753
0.022455700382139992 0.00002573024041185078
0.023100430412206937 0.000019867520669512345
0.02356066730491254 0.000013926132856115725
0.024942454686486374 0.000009146705494043625
0.02600257691027381 0.000010401399330463766
0.027062968309925498 0.000013899918038567322
0.027938059044623074 0.000010390574358790065
0.029044587187408304 0.000014340620264058946
0.02969007090989516 0.00001739919965017611
0.03015240737434197 0.000042948165053990226
0.030338084885506034 0.0000962428600818268
0.03213547980149177 0.00010592650503080742
0.03314968062283705 0.00013270843314446562
0.03351920524928825 0.00022238794898025093
0.033797210081892265 0.0005489966060061271
0.03398331827443915 0.0015927330749406074
0.0341710953573444 0.012568845486217681
0.034452760981702316 0.27862749478710175
0.035 1
0.036 1
0.037 1
0.038 1
0.039 1
0.040 1
0.045 1
0.048 1
0.050 1
0.052 1
0.054 1
0.056 1
0.058 1
0.060 1
0.062 1
0.0634617006265994 0.8874515270914921
0.0634617006265994 0.7128004783573726
0.0634617006265994 0.5725208717727724
0.0637058280838416 0.4448298877917979
0.0637058280838416 0.35728707104130203
0.0637058280838416 0.28697273865064726
0.0637058280838416 0.23049631347878455
0.06364479621953106 0.1811815064705347
0.06394995554108382 0.14289131059087068
0.06394995554108382 0.11477020595828438
0.06394995554108382 0.09218335335604783
0.06394995554108382 0.07404160831648826
0.06388892367677326 0.0586368167219695
0.06419408299832603 0.045900527825893905
0.06419408299832603 0.03686727352690669
0.06419408299832605 0.029611769661197437
0.06413305113401549 0.02270380854008339
0.06431614672694713 0.018976971448490535
0.06443821045556825 0.01514140250319409
0.06443821045556825 0.012161564454850027
0.06443821045556825 0.00976816050945553
0.06437717859125769 0.007476978041839214
0.06456027418418936 0.006280835217957758
0.06468233791281046 0.004994758897617697
0.06468233791281046 0.004011787036042353
0.06468233791281046 0.003222264688338393
0.06468233791281046 0.0025881208619576625
0.06468233791281046 0.002085690992143947
0.06492646537005267 0.001647642379235902
0.06492646537005267 0.0013233852669455727
0.06492646537005267 0.001062942169271463
0.06492646537005267 0.0008537544458411985
0.06492646537005267 0.0006880157659433772
0.06517059282729488 0.0005435148053190236
0.06517059282729488 0.00043655073139084666
0.06517059282729488 0.00035063725810747945
0.06517059282729488 0.0002816316133096944
0.06517059282729488 0.00022695868945574968
0.0654147202845371 0.000179291542463221
0.0654147202845371 0.00014400684807209713
0.06535368842022654 0.00011114799665889858
0.06590297519902152 0.00008803761816408952
0.06748980367109589 0.00006985411845833641
0.06980901451489689 0.000057022394695139945
